distance matrix	Population:	AFR___ACB	AFR___ASW	AFR___ESN	AFR___GWD	AFR___LWK	AFR___MSL	AFR___YRI	AMR___CLM	AMR___MXL	AMR___PEL	AMR___PUR	EAS___CDX	EAS___CHB	EAS___CHS	EAS___JPT	EAS___KHV	EUR___CEU	EUR___FIN	EUR___GBR	EUR___IBS	EUR___TSI	SAS___BEB	SAS___GIH	SAS___ITU	SAS___PJL	SAS___STU
ENSG00000186115___CYP4F2__dist_max___BOOT88	0.99960496413766	1.0030325440278425	0.9994091314164003	1.0017214246258352	0.9976984556304307	0.9954465909708472	1.0007871735421239	1.0009062569294334	0.9931131084641841	1.0120535437081501	1.005442869104127	0.9979616834808823	0.9992098514157993	1.0015904164544327	1.0031668894266794	1.0004934651037638	1.0002510086328058	0.996499494401854	0.9968714996580662	1.0027977483216315	0.9912434662435786	0.9997959889369509	1.0041300618460913	1.0052546098292159	0.990594863900895	1.0004482660847491	1.004641261665348	
ENSG00000186115___CYP4F2__dist_max___BOOT89	0.9996085685440912	1.003067916566334	0.9993802255144639	1.0017823893321665	0.9976104484773193	0.9954924834094557	1.000859456658707	1.0009148976271607	0.9931739591367844	1.012090813629322	1.0054035546944535	0.9981064051747598	0.9991520318160695	1.0015878350505962	1.003094777802082	1.0003641724286099	1.0002340808733896	0.9965033470197143	0.9967873399390852	1.0028162329906596	0.9912684249359087	0.9999043584427914	1.0042042374243567	1.0052951309218923	0.9906341209489803	1.0003680453188233	1.0045983596013708	
ENSG00000186115___CYP4F2__dist_max___BOOT90	0.9996037472547614	1.0031010168116203	0.9993819143902875	1.0016221139027395	0.9976257470594405	0.9955507170037502	1.0007939690581433	1.0009235095881082	0.9931344880570286	1.0121280019803338	1.0054673119504298	0.9980264404857826	0.999108343260953	1.0014163696857104	1.0031848964023753	1.0001478692762105	1.0002520969108328	0.9966095947201685	0.9968593903613946	1.0028455360722628	0.9912032176081317	0.9998028951605868	1.0043307247360143	1.0053138915272917	0.9907852890247963	1.0004691254962963	1.004643954986993	
ENSG00000186115___CYP4F2__dist_max___BOOT91	0.9996089471903319	1.0031234025060147	0.9994097010551367	1.0016172751932675	0.9976098242084209	0.9955040750464846	1.0008909486249644	1.0009574848065637	0.9931950989910185	1.0118335743385003	1.0053504675521465	0.9980831750998641	0.9990508734372266	1.0012963281626617	1.0032112575901482	1.0002920589432083	1.0002377432161231	0.9967066088310574	0.9967869283336567	1.002913796904337	0.9912885685469853	0.9996791292248504	1.004304089198951	1.005366398535158	0.9908046499740539	1.0004704234846067	1.0046679455396073	
ENSG00000186115___CYP4F2__dist_max___BOOT92	0.9995978738777108	1.0031150731328233	0.9993461959346919	1.0018285557296223	0.9974859117628833	0.9955740084704165	1.0009678856837798	1.000628895083538	0.993194081817684	1.0116820351741747	1.0054252920477442	0.9980982857326939	0.9990925188500631	1.0013428110903102	1.003139437483114	1.000224681350919	1.0002234364977274	0.9968301938279546	0.9966292603476952	1.0028643158281239	0.9913366997677878	0.9996381371364295	1.0043342003404236	1.0053720334189844	0.9907841665555613	1.0005510831387139	1.0047033426804828	
ENSG00000186115___CYP4F2__dist_max___BOOT93	0.9996051095541518	1.0029843502040692	0.9993175792647553	1.0018760513177392	0.9975656644647474	0.9956513683509922	1.0009025588219878	1.0006849852582265	0.9932887793434174	1.0116654778412542	1.0054435510051878	0.9979453062782743	0.9990352634371651	1.0013551401405358	1.0031866400322385	1.0001962657512233	1.000161179966323	0.996889926538606	0.9966884381149099	1.0027301929493286	0.9913462812068232	0.9996702541543466	1.0043533465126753	1.0053302181170065	0.9907869222177978	1.000542756960994	1.00488858679821	
ENSG00000186115___CYP4F2__dist_max___BOOT94	0.9996065141482596	1.002945635054306	0.9992302524914342	1.0019127079979029	0.997460329459699	0.9957688537688685	1.0009009584529691	1.0006453513442473	0.9932493903931323	1.0115540848836795	1.0053387023122273	0.9979720665956288	0.9989069407203747	1.0014107979326248	1.0032128675462704	1.0002689349827556	1.0001550663112369	0.9969755647218693	0.9968430603827718	1.0025964859254732	0.9912355648502834	0.9997128619404447	1.0044157476891733	1.0053824374024194	0.9906834705490669	1.0004630590368324	1.0050584927813118	
ENSG00000186115___CYP4F2__dist_max___BOOT95	0.9996099904439504	1.0029002642650557	0.9990376750855822	1.001923066287174	0.997430404385032	0.9958251151627296	1.0008108190590734	1.000661187412667	0.9933442582082789	1.0115756542802978	1.0054356425696058	0.9980313204297001	0.9988043547399964	1.001466265315586	1.0031613426800505	1.0002748020892176	1.0001409638720735	0.9970959716272911	0.996759786270431	1.002436356000478	0.9911487871935882	0.9997845835257517	1.0043479784067997	1.005400897329585	0.9907939972044697	1.0005788361231747	1.0050816247239744	
ENSG00000186115___CYP4F2__dist_max___BOOT96	0.9996116883047447	1.002870524838148	0.9991452938656179	1.0019177486729423	0.9975127891437348	0.9957962367741436	1.0006648013462707	1.000683438080051	0.9934226077982947	1.0115001656501321	1.0054727313193972	0.9980903719412967	0.998768265914044	1.0013253706549636	1.0031875267708703	1.000163457279643	1.0002913980654684	0.9971446309283972	0.9967184444833836	1.0023522601728718	0.9911927344071723	0.9998085742966631	1.0043669743959576	1.0054642423548619	0.9907433837225486	1.0006482557555354	1.0050435717109218	
ENSG00000186115___CYP4F2__dist_max___BOOT97	0.9996185014162792	1.00290570824451	0.9992309909742563	1.0018623796329311	0.9974972070938436	0.9957477902403279	1.0005482666641776	1.0006047113711005	0.9934233709935104	1.0115077447110281	1.0054550726052034	0.9980524836204782	0.9988831809877757	1.0014172426911077	1.003254894409427	1.0002305342879536	1.000380807233772	0.9971523429710817	0.9968114172752573	1.0022286130254885	0.9911490585075884	0.9998831021853051	1.0043449008892504	1.0054922520853233	0.9907231681391436	1.0005915350770382	1.0050666529455599	
ENSG00000186115___CYP4F2__dist_max___BOOT98	0.999618488313538	1.0028800729173162	0.9993103578508604	1.0018402759724212	0.9975124916844935	0.9957887681985129	1.0004985632167143	1.0006388347773258	0.993507898381326	1.011491599983297	1.0051244237155146	0.9979508741053518	0.998962680665705	1.0014927227443693	1.0032727457539832	1.0003064740741534	1.0002827954350362	0.9972114531106904	0.9967285999871786	1.0022229659407145	0.9911312552839204	0.9998237794807349	1.0041933353489065	1.005531768166243	0.9908764048460781	1.0006593414305303	1.0050810186922026	
ENSG00000186115___CYP4F2__dist_max___BOOT99	0.9996205301113563	1.0027665970585244	0.9992090932563229	1.001595045647671	0.9974826814791588	0.9956817527549264	1.000593501570887	1.0005995974188586	0.9935670574722323	1.0114479858647476	1.0050130874643008	0.9980414039662883	0.9990236961928711	1.0015476797779088	1.0032721344881046	1.0003247648191773	1.000371925836927	0.997183700224913	0.9967655047311056	1.0022961188439414	0.991155992478953	0.999843445577208	1.0041909983388784	1.005556228120302	0.9908092094149706	1.0007952816218957	1.005100535326249	
ENSG00000186115___CYP4F2__dist_max___BOOT100	0.9996213886383747	1.002886615224848	0.9991081415959139	1.0016318179236818	0.9975215856961992	0.9957172231659168	1.0004487476572812	1.0005937803715994	0.993548496936946	1.0115164486918078	1.0050151373597829	0.998107838704262	0.998987505495524	1.0016153122979714	1.0032011606219513	1.0003419285433095	1.0003446559415858	0.9971992057355369	0.9966942602114506	1.0023643411801488	0.9911941155663602	0.9997437328412124	1.0041649438455877	1.0054321181681538	0.9908917445473635	1.000796029796833	1.0051527650701955	
ENSG00000160613___PCSK7__dist_max___BOOT1	0.9996198377872051	1.002852379082744	0.9991066206072764	1.0015599406667341	0.9976577835900863	0.9957328276219198	1.000569812022387	1.0005131611565934	0.9933106604723582	1.0115957230356254	1.005267544812994	0.9981803930421013	0.9989531336801565	1.0016431019023864	1.0032431956380996	1.0004093985427596	1.0005073657645092	0.9969679549481961	0.9968297129691444	1.0022772821348607	0.9911905219712601	0.999678806616936	1.004084665740909	1.005342916048165	0.9908210226170967	1.0007629855720754	1.0051973382385695	
ENSG00000160613___PCSK7__dist_max___BOOT2	0.9996267129617739	1.002791307485345	0.9988721244156343	1.0017381538906638	0.99742535387216	0.9958379972787079	1.0006389276271948	1.0005158211874585	0.9934901865081194	1.0115206569089499	1.005145597644956	0.9983137354724847	0.9989557975155487	1.0016838493345543	1.0031815442730208	1.0004893392145207	1.0004531365884866	0.9969813367422824	0.9969055873053954	1.0021907036246382	0.9912217410578542	0.9996192838042413	1.0038788612031608	1.005325502262179	0.9908793067864515	1.000705221071687	1.005366663669253	
ENSG00000160613___PCSK7__dist_max___BOOT3	0.999634805336621	1.0027066151186037	0.9988725650815263	1.0017394995232476	0.9974326994873821	0.9959038209643937	1.0006674003894152	1.0005801448899	0.9934867094944332	1.0114492664582202	1.005182546992322	0.9984584426913947	0.9990188334205975	1.0016505192269973	1.0030579794591588	1.0005658027729443	1.0003761817325332	0.9970516934284799	0.9970271630145225	1.0020007961698376	0.9912975109256804	0.9996457103452028	1.0038147087101639	1.0052742892267499	0.990858967677681	1.0006249724389928	1.005443535084044	
ENSG00000160613___PCSK7__dist_max___BOOT4	0.9996302682902536	1.0025885984712557	0.9989701842311084	1.0017324071263576	0.9974570319607409	0.9960495094924943	1.0007856590474016	1.0005305965943114	0.9934707036138959	1.0113618032062384	1.0053152189505783	0.9985132050923294	0.9989787042381366	1.0016714049641	1.0029177726489968	1.0006776309239411	1.000487047145565	0.9970248755953545	0.9968324079265659	1.0019915424614838	0.9912434860786061	0.9996200892537137	1.0038713631606198	1.0052050950189857	0.9908112556557938	1.0007689562616384	1.0053726316455074	
ENSG00000160613___PCSK7__dist_max___BOOT5	0.9996333138832293	1.0025561269941499	0.998951155130715	1.00177066765192	0.9975305166488749	0.9957528360223331	1.0008406496360405	1.0005328018119228	0.9935404316274732	1.0112467892221493	1.005233200558075	0.998466302325722	0.9989402280134093	1.0017715106222007	1.0028894653821911	1.0007649977318522	1.000542164784078	0.997272975096195	0.9968211021917975	1.0019046583312359	0.9910789450533761	0.999626345019836	1.0040293016024815	1.005238891627065	0.9908113883708414	1.0007869472171347	1.0053759900411232	
ENSG00000160613___PCSK7__dist_max___BOOT6	0.9996347796745524	1.0024260894636963	0.9989598172446362	1.0019369676845489	0.9975645604562733	0.995906305354496	1.0006644981969377	1.000411699570474	0.993640904768529	1.0112573428832432	1.005325078776338	0.9984358954494539	0.9989498053108489	1.0018256336200217	1.0029272300032712	1.000692074161959	1.0004132741944454	0.997265942854388	0.996875064372676	1.0019883166516448	0.9910568318895077	0.9996410981572028	1.0040684703037712	1.0051374310631986	0.9908754318482371	1.0006929584876851	1.0053854341611144	
ENSG00000160613___PCSK7__dist_max___BOOT7	0.9996398768984134	1.0022713887367527	0.998843333239958	1.0019066366821319	0.9976426093966482	0.9959161488304021	1.0006268847620203	1.0005186342998624	0.9938272177644474	1.011108976790794	1.0052776156926801	0.9986021059916547	0.9988221628883466	1.0017194841938115	1.0028059601043378	1.0007292541499013	1.0004644317538653	0.997301561245465	0.9967513690032181	1.002102455920039	0.9910149208649893	0.9995519609338531	1.0041189395869665	1.0052183067421314	0.9909025270565789	1.0007511240764866	1.0054420159283606	
ENSG00000160613___PCSK7__dist_max___BOOT8	0.999639366463169	1.0021877921804336	0.9988617325852579	1.001828270100425	0.9975353828292426	0.9958617211265859	1.0007236701695528	1.0004547993711903	0.9938280075984298	1.0110595446259687	1.0050940941185573	0.9985149220834882	0.9989218349222889	1.0016096585030787	1.002850907659216	1.0007385222033238	1.000578010322337	0.9973057218893971	0.9967761600690991	1.0021939360137273	0.9910839973869782	0.9996053463900475	1.0041390447795215	1.005261633425932	0.9911220440598494	1.0006778652417498	1.005373086274841	
ENSG00000160613___PCSK7__dist_max___BOOT9	0.9996404592234813	1.0021480370532951	0.9987521805514253	1.0018466658333927	0.9975244275634677	0.9959724396433747	1.0007403665235666	1.000481284216054	0.9938695636472203	1.011103426882601	1.0051924574340678	0.998485839439953	0.9988861339677273	1.0016173157508805	1.0027999996986279	1.0008070431107854	1.0006935881058425	0.9972988654566857	0.9967006222627717	1.0022590584240285	0.9911227576259105	0.9995792307816048	1.0042813569764435	1.0051631800085459	0.9910564789380639	1.000603534150213	1.00529736789741	
ENSG00000160613___PCSK7__dist_max___BOOT10	0.9996378877362655	1.0023249996763435	0.9986425303835031	1.001613128390972	0.9974501158538988	0.9958923342289432	1.0007955432623823	1.0003570761028433	0.9939470061102617	1.0111931119443365	1.0052041571632448	0.9986352369020787	0.9987323548030641	1.0014854923816778	1.0029114799463341	1.0007816374664935	1.0006903163546697	0.9972795856390653	0.9968556929751244	1.002202828973892	0.991038764030242	0.9996168292224477	1.004239990946528	1.005316692658476	0.9910964070519674	1.0006035707083885	1.0053155646147742	
ENSG00000160613___PCSK7__dist_max___BOOT11	0.9996428845884848	1.0022141034326213	0.9985489852357361	1.0015997672021395	0.9974777183849325	0.9958524814797562	1.0007629656677104	1.0004689815535817	0.9939636610674221	1.011143155638527	1.00516012469467	0.998881377818217	0.9987511922103682	1.0015469787967395	1.0030144503792116	1.0006172236110373	1.0006089992103435	0.9972593049400547	0.9968672964249863	1.0021500502909728	0.9910776937480524	0.9996938938448363	1.0041759464195679	1.005243746814981	0.9909818956135932	1.00078266108306	1.0052614834637963	
ENSG00000160613___PCSK7__dist_max___BOOT12	0.9996482572150993	1.0023129335607186	0.9984796824153951	1.0015937470065925	0.9975729278449124	0.9957407047271049	1.0007500245368544	1.0003454043953548	0.9940380797687728	1.0112603233134736	1.0050682049016917	0.9989257238437804	0.9986836153862141	1.0016310893316351	1.0030172510488353	1.0005918139678491	1.0005929747425024	0.9973702355365817	0.9969572307028783	1.0021368382886813	0.991073107188754	0.9997362891110365	1.0039712188846384	1.0051849887564879	0.9910221085388242	1.0007438332589573	1.0053397674778999	
ENSG00000160613___PCSK7__dist_max___BOOT13	0.999646010221903	1.002330496811374	0.9983879025426461	1.0016368910230873	0.9974227959168905	0.9956297773378002	1.0007945500486184	1.0004480364122574	0.994135212175504	1.011209563571395	1.00522003344383	0.9990503067279487	0.9986654019519982	1.0015630957274624	1.0030124622299772	1.000694178094321	1.0005396282502887	0.9974480123850037	0.9970096732535509	1.0021940760758583	0.9909915477922738	0.9996864892446791	1.0039519610876557	1.0050000765753657	0.9909768801619511	1.000808921813645	1.0053374820232621	
ENSG00000160613___PCSK7__dist_max___BOOT14	0.9996458855609456	1.0023840570210063	0.9984857264659034	1.0015150666408532	0.997492768162775	0.9956867327294997	1.0007505603713995	1.0004470457355708	0.9941626816236864	1.0111869447768522	1.0051889479910185	0.9990422595859455	0.998506004577315	1.0015088082990613	1.003069703150293	1.0006085891071732	1.0005540282918763	0.9974742616153318	0.9968827706255708	1.0023152259685917	0.9909579993259255	0.9998533227510783	1.0038364894008451	1.0050277824574134	0.9909768332016974	1.0008623162473849	1.005318447602826	
ENSG00000160613___PCSK7__dist_max___BOOT15	0.9996511751938675	1.0024349384815552	0.998613388096211	1.0016416293952364	0.9974948397295593	0.9957444739975513	1.0005210510011788	1.0004944439461405	0.9941531014758134	1.0110725915648986	1.0051311933146052	0.9989983968020596	0.9984813555727508	1.00152537086016	1.0030827892878165	1.000686319539234	1.0005371095670337	0.997405953733579	0.9968474466744877	1.0022061283150354	0.9910387299325372	1.0000191200476647	1.0038282493392665	1.0049878407260373	0.9909357946161258	1.0009132957907017	1.005284540026993	
ENSG00000160613___PCSK7__dist_max___BOOT16	0.9996503760846682	1.0023989621442373	0.9986623466119217	1.0016949680305258	0.9975910155498837	0.9958721220525815	1.0003452373462902	1.000466230493239	0.9942345385057912	1.0109794157623793	1.0050672291478833	0.9988733841300599	0.9985718810140292	1.0015348533764545	1.0030753192461042	1.00078066896853	1.0006526365342134	0.9973316850131806	0.9968377637824967	1.0022455016647585	0.9910956488122573	0.999918419558129	1.0038703384423935	1.004923777302756	0.9908541646559125	1.000867229736161	1.0052357106580037	
ENSG00000160613___PCSK7__dist_max___BOOT17	0.999648684091762	1.0023151479984576	0.9988134373216283	1.0017784385970665	0.9975970071606229	0.9958331507513034	1.0002298331641544	1.0005364764594866	0.9943165219443133	1.011026474652503	1.0051269555528803	0.9990620641342625	0.9984500600608756	1.0014591210756632	1.0031572386065513	1.000940195523989	1.0006640423161117	0.9971837266449957	0.9966146362938928	1.0022220311333596	0.9910641333917334	0.9999964737231017	1.003750714452415	1.0049514504681014	0.9908907433371771	1.0009118604779799	1.0051222856999855	
ENSG00000160613___PCSK7__dist_max___BOOT18	0.9996406405838079	1.0023166274939148	0.9990220517948428	1.0016601897300625	0.9974981560177879	0.9956979603798725	1.000303389404179	1.0006406566270394	0.9943124871653064	1.010958015005424	1.00509683031397	0.999152807262007	0.9984634183682864	1.0015781655570681	1.0031176208949832	1.0008192358511767	1.0007598547427745	0.997087537462684	0.9964929799286503	1.0024238763238602	0.9909445139181595	1.0000063429097008	1.003640810564264	1.0049248986066972	0.9909077238673527	1.0010328651166949	1.0051297151950793	
ENSG00000160613___PCSK7__dist_max___BOOT19	0.9996385062912831	1.0022569610079493	0.9990066650090448	1.001694959017208	0.9974658703664956	0.9956441203583242	1.0002429848718406	1.000573935319347	0.9944493789228447	1.011075271558282	1.0051152054875074	0.9990901232210292	0.9984466887098583	1.001711136208458	1.003058969682915	1.000853749157949	1.0007084705157634	0.9971059900612153	0.9963588402644374	1.0024164923038192	0.9909919010091183	0.9999785390082635	1.0035802463614913	1.004895193507776	0.9910059679681583	1.0011017582469022	1.0052148561526315	
ENSG00000160613___PCSK7__dist_max___BOOT20	0.9996420947099752	1.0021024196556745	0.9990352673700958	1.001649707497097	0.9976045154834433	0.995743135813732	1.000233825053521	1.0005651146963959	0.9944845754707761	1.0110084975889988	1.004849586056357	0.9990472925813242	0.9984622324687326	1.0017523548891347	1.0030074416824002	1.0007952740288197	1.0006808880511244	0.9971907247251085	0.9964009680410914	1.0025049398981463	0.9910225996084722	0.9999165517932176	1.0036801095969008	1.0048205254195461	0.9910836331953772	1.0011464779139676	1.0052153790290057	
ENSG00000160613___PCSK7__dist_max___BOOT21	0.9996499963024381	1.002177450012647	0.9988481336848956	1.0015885151184447	0.9976460045382418	0.9957445235985869	1.0001274311611155	1.00054035600212	0.9944826597770818	1.0109605753245428	1.0046092855463256	0.9991079694643027	0.9985301986649097	1.001695187102464	1.0029814668942982	1.0006889646193935	1.000887791036194	0.9972880014210141	0.9964845416682712	1.0024815596986518	0.9910787275916291	0.999997834142041	1.0037262759376413	1.0049157269323823	0.9910498295288548	1.0010272937618307	1.0051804348581594	
ENSG00000160613___PCSK7__dist_max___BOOT22	0.9996547322445061	1.0023799652750285	0.998790896301714	1.0015559069573392	0.9977487439387185	0.9958241648605021	0.9999756880839356	1.0004601708013652	0.9944793025580198	1.0109762726695832	1.0045967783077103	0.9991107565189273	0.9983844998448468	1.001731389630404	1.0029560156432233	1.0007103286799166	1.0008479835723647	0.9974268777990267	0.9964864797301985	1.0024684708209461	0.9910023504332774	1.0001143626026532	1.0038335337797104	1.0049443903010264	0.9910356122507565	1.0009605770251198	1.0050691305476174	
ENSG00000160613___PCSK7__dist_max___BOOT23	0.9996576457062698	1.0023203090754993	0.9988479855921089	1.0014632308247877	0.9977138021366407	0.9958581251577524	1.000044587173174	1.0004632779475353	0.9944392838724561	1.010844522882454	1.004632870321251	0.9991706369162111	0.9983638382013242	1.001671318243156	1.0029230929891653	1.0006824673081496	1.000962870472216	0.9974775696398231	0.9965608686158759	1.002371390307821	0.9910133436027051	1.0001633754169164	1.00374215510752	1.0050792562106556	0.9909642135402843	1.0009913045431067	1.0050970242793347	
ENSG00000160613___PCSK7__dist_max___BOOT24	0.9996616633057288	1.0024434703238532	0.9987529586346073	1.001407989464735	0.9979128726165939	0.9960130815406723	1.000094477430651	1.0004216537751953	0.9943775235953896	1.010758569345986	1.0046913120142529	0.9990866142348773	0.9984220997078054	1.001654637278675	1.002850610526543	1.0007022172023854	1.0010604591905947	0.9975344050148129	0.9964585186659075	1.0024449528854358	0.9909151505967565	1.0001133479263304	1.0036105350264521	1.0050106434426358	0.9909528257773249	1.00089403628387	1.0051992087056136	
ENSG00000160613___PCSK7__dist_max___BOOT25	0.9996694163531038	1.0023252765337864	0.9986430286133612	1.0013946561740137	0.9979755603334244	0.9959821808727889	1.000129944949331	1.0005538372555665	0.9942858914331609	1.0107823790379862	1.0046565469225666	0.9991423071093443	0.9984083832408888	1.0017201061728007	1.002933631824573	1.0008079849066605	1.001047457503081	0.9973712523393921	0.9966055225988537	1.0024538034407293	0.9908879241181823	1.0001075907232402	1.0034876716711734	1.004936160065004	0.9908508742691503	1.001027369018754	1.0052208147673405	
ENSG00000160613___PCSK7__dist_max___BOOT26	0.9996671338522534	1.0023028351595864	0.9988099173822514	1.0013911390601173	0.9980172545527976	0.9958709796127562	1.000110012229336	1.0005093893749781	0.99437631302867	1.0106835559241862	1.0045005874844943	0.9991569896795992	0.9985750198922134	1.0018408843511746	1.0029087740767848	1.0008521128742727	1.0011027173138398	0.9973726611577165	0.9965498413102344	1.002500942658731	0.9908849726073122	0.999965608949973	1.0033679960874018	1.005062565587217	0.9908766570932304	1.0010248983107277	1.0050585014824223	
ENSG00000160613___PCSK7__dist_max___BOOT27	0.9996696310632808	1.0022437486623053	0.9988788135744738	1.0013301389051252	0.9980492906229677	0.9958073896225229	1.0001482266955486	1.0004779682164022	0.9944624633858766	1.0106633727283234	1.0043721235365066	0.9992188805046839	0.998743718419558	1.0017304926355264	1.002926575250471	1.0008139359143466	1.0010267712513063	0.9974248074989971	0.9964766218763866	1.0024870178004237	0.9908610416571628	1.0000098392951156	1.003335153685209	1.0052325499342316	0.9908997033579642	1.0009487963524095	1.005129773841135	
ENSG00000160613___PCSK7__dist_max___BOOT28	0.9996675690415441	1.0022493705526414	0.9989485508029563	1.0012290058939584	0.997916605746309	0.9958389883369896	1.00017171413997	1.000487710187919	0.9944420291031162	1.0105617311109791	1.0044916787663587	0.9992131933466859	0.9987069139740199	1.0017435450813374	1.0028600204436613	1.0007382636516398	1.0011260495008303	0.9973848847279577	0.9966746550656124	1.0024808890086516	0.9908563071086809	1.000064790248008	1.0031860831087756	1.0051529489791802	0.9910544495166973	1.001043066704976	1.0050523778393243	
ENSG00000160613___PCSK7__dist_max___BOOT29	0.9996695020305302	1.0024482997090243	0.9989189648314719	1.0011578013341265	0.9980362847962976	0.9957961587576298	1.0001447487464394	1.000541475628284	0.994302476123934	1.0104563397739554	1.0044921437787133	0.99931766359233	0.9987676895314442	1.0018675989903243	1.0029614078067954	1.0006592563056467	1.0010457670101103	0.9974947529280918	0.9966399305106363	1.0025048487676358	0.9908147563052924	0.999975094415863	1.0031771387416386	1.0050868566430062	0.9909701547347907	1.0010862986009343	1.0049081513299252	
ENSG00000160613___PCSK7__dist_max___BOOT30	0.9996664566962199	1.0025514457642395	0.998808077621229	1.0011843824386892	0.9979709431783848	0.9956277393576948	1.0000935526611188	1.000442942567997	0.9942139706040978	1.0104545889245686	1.0046966572958957	0.9994720771593584	0.9986440390621918	1.0017508732410119	1.0030383569106733	1.00078264649675	1.0011862219613357	0.9975381679722707	0.9966252441019608	1.0024999143088995	0.9909167619854704	0.9999219587530178	1.0032514034579758	1.0050870912426029	0.9909365716931652	1.0009783183518923	1.0048535275745496	
ENSG00000160613___PCSK7__dist_max___BOOT31	0.9996680483275899	1.0024038298764333	0.9988642297720628	1.0012746391687606	0.9980759485857836	0.9956668114622795	1.0001129637739903	1.000296683877272	0.9942529893492636	1.0104278285065218	1.0046219693513279	0.9995810386026411	0.9986026931592837	1.0018376026347027	1.0030502215010055	1.000771809103772	1.0010370204248342	0.997414434619365	0.9966792515065238	1.0025366165402785	0.9908190789620657	0.9999173623927526	1.0032333446596604	1.0051394775767022	0.9911316594113312	1.0010183534267485	1.0047347501091288	
ENSG00000160613___PCSK7__dist_max___BOOT32	0.9996645556246749	1.0023721162571053	0.9990016753203245	1.001342332838509	0.9980350383159082	0.9956442221452427	1.000153302464074	1.00028376364883	0.9942252294541675	1.0103949460977706	1.004650450246346	0.9996999296475726	0.9986539546376507	1.0018232617045795	1.0029293122810634	1.00081115531559	1.001069963789224	0.9973385662322449	0.9965709734551776	1.0025999893646353	0.9908899747676475	0.999965982557933	1.0030712476921864	1.0050485855944653	0.9912789604748368	1.0011532771926641	1.0045053450982246	
ENSG00000160613___PCSK7__dist_max___BOOT33	0.9996612582930589	1.0023397049712135	0.9990788850104834	1.001244239282407	0.9981326239421079	0.9956077554676123	1.0001846565604244	1.0003954182150097	0.9942892448516415	1.0104923608109884	1.0047375551188251	0.9996253036548428	0.9986478503146021	1.0018998480315597	1.0028844500354228	1.000786952885405	1.0010949467300077	0.997309690913204	0.996546908153577	1.0025002991864025	0.991147394353607	0.9998434163014893	1.002832992731751	1.0050499972454638	0.9912433098024156	1.0011335098673138	1.0044383794766756	
ENSG00000160613___PCSK7__dist_max___BOOT34	0.9996688594353479	1.002405597582259	0.9989176708917541	1.0012945872770083	0.9981617146483301	0.9956820879091377	1.0003128318160528	1.0004927572204452	0.9943104166797508	1.0102843436870588	1.0047325186789529	0.9995309452447099	0.9986699953867553	1.0019236385158488	1.0028750436420772	1.0007769606386183	1.0011133946423572	0.997379861986521	0.9964086779661939	1.0025791364756815	0.9911781781503187	0.9997916064226531	1.0027001001213973	1.005050420544464	0.991372793688046	1.0010582978507734	1.004360159943839	
ENSG00000160613___PCSK7__dist_max___BOOT35	0.999667288272968	1.0024303258475675	0.9988679125463648	1.0012908418121473	0.9982046901879732	0.9957773640814019	1.000223654039402	1.0004453065312677	0.9944061489099648	1.0100591379580113	1.0046762162874578	0.9996645318440084	0.9984825895669392	1.0019771942115936	1.0026828338133222	1.0008050669851054	1.0012059489043847	0.9974745325952713	0.9966013675597137	1.0027315936297831	0.9910701514966694	0.9996288208261745	1.0027621313077235	1.0048901798262135	0.9912868014332401	1.001189215554834	1.0043505012351859	
ENSG00000160613___PCSK7__dist_max___BOOT36	0.9996635274941399	1.0022756715372945	0.99886867928703	1.0015034259280937	0.9981298545316127	0.9956156119043327	1.0003258631124385	1.000546731660078	0.9944768132541996	1.0100141769342466	1.0048435325419733	0.999674462451442	0.998495507652699	1.0018976465258944	1.0027002616731893	1.0007772982182102	1.001320794624185	0.9975969979476259	0.9965212270476947	1.002812667672881	0.990941740771202	0.9995553400763381	1.0027951147384528	1.0047339842579288	0.9913772997397434	1.00126084016891	1.0042417464852653	
ENSG00000160613___PCSK7__dist_max___BOOT37	0.9996639686524726	1.0022493800094499	0.9988810303335843	1.001681207729987	0.9981193622612146	0.9956455176446588	1.000518843474362	1.000574115132405	0.9943544420606498	1.0098121261398494	1.0048501143374675	0.9995127959053831	0.9985458836651115	1.0018775133419004	1.0026798285708411	1.0007701012809809	1.001461473291142	0.9976857241565719	0.9965746585215195	1.0026845306457897	0.9910174776956995	0.9995337943361144	1.0027504366428355	1.0048187250363352	0.9912640837753451	1.001305561867949	1.0040414736469445	
ENSG00000160613___PCSK7__dist_max___BOOT38	0.9996643633723162	1.0023062190762069	0.9988705347855119	1.0017420544043931	0.9981119311750278	0.9957099160982147	1.000459522074535	1.000601259090993	0.994452409498116	1.0099663561493566	1.0046937041076847	0.999481150020593	0.9984960788397782	1.001881012745353	1.0026746466908845	1.000652294368817	1.0016132626976442	0.9975680821868333	0.9965547077078114	1.0025840897621636	0.9909359770829705	0.9995141954892047	1.002730560337189	1.0049422052149553	0.9913747134790564	1.0013952416493603	1.003985320131668	
